"timestamp","open","high","low","close","volume"
"2018-10-05 02:40:00","599.9500","600.6000","599.2000","600.2500","31905"
"2018-10-05 02:35:00","598.5500","600.5000","598.5500","599.8000","33794"
"2018-10-05 02:30:00","599.5500","601.3500","598.6500","598.6500","69192"
"2018-10-05 02:25:00","599.3500","599.5000","597.5000","598.4500","89101"
"2018-10-05 02:20:00","601.3000","601.3000","598.1000","599.6500","108186"
"2018-10-05 02:15:00","602.7000","602.7000","600.5000","600.8000","44856"
"2018-10-05 02:10:00","603.0500","603.0500","601.5000","602.6500","31748"
"2018-10-05 02:05:00","604.7000","604.9500","602.6000","603.0500","37882"
"2018-10-05 02:00:00","603.3000","604.1000","602.3000","604.1000","36240"
"2018-10-05 01:55:00","602.2500","603.0500","600.5000","603.0000","77022"
"2018-10-05 01:50:00","605.3500","605.3500","602.0000","602.5000","73288"
"2018-10-05 01:45:00","605.2000","605.5000","604.0500","605.0500","59710"
"2018-10-05 01:40:00","606.1000","606.4000","604.0000","605.2500","79740"
"2018-10-05 01:35:00","607.1000","607.5000","605.8500","605.8500","34054"
"2018-10-05 01:30:00","606.9500","608.1000","606.2500","607.0000","41516"
"2018-10-05 01:25:00","606.5000","607.8000","606.5000","606.9500","28954"
"2018-10-05 01:20:00","607.2500","607.3500","605.0500","606.8000","76818"
"2018-10-05 01:15:00","607.0000","608.1500","606.7500","607.0000","50119"
"2018-10-05 01:10:00","606.5500","607.9000","604.4000","607.0500","138025"
"2018-10-05 01:05:00","608.7500","609.5000","606.7500","606.7500","57090"
"2018-10-05 01:00:00","609.8500","610.0000","608.0500","609.0000","85572"
"2018-10-05 00:55:00","609.6000","610.0500","609.1000","610.0500","33472"
"2018-10-05 00:50:00","609.6000","610.2500","609.1000","610.0000","51950"
"2018-10-05 00:45:00","610.7000","611.7000","609.1500","609.7000","100122"
"2018-10-05 00:40:00","609.7500","612.1000","609.7500","610.7000","58144"
"2018-10-05 00:35:00","610.6000","610.6000","609.5000","609.7500","92381"
"2018-10-05 00:30:00","612.7500","613.9000","610.5000","610.5000","104951"
"2018-10-05 00:25:00","612.7000","613.1500","609.7500","612.5000","195096"
"2018-10-05 00:20:00","615.5000","615.5000","612.2000","613.4000","283612"
"2018-10-05 00:15:00","603.7000","616.2000","603.5000","615.1500","1015847"
"2018-10-05 00:10:00","603.4000","605.4000","599.4500","603.2000","150600"
"2018-10-05 00:05:00","602.4000","605.6500","601.6000","604.3000","181102"
"2018-10-05 00:00:00","595.6000","602.3000","595.6000","602.3000","172918"
"2018-10-04 23:55:00","597.5000","598.3000","595.1000","595.4000","94510"
"2018-10-04 23:50:00","597.8000","598.6500","593.3500","597.5000","210000"
"2018-10-04 23:45:00","595.0000","598.0000","591.0500","598.0000","288734"
"2018-10-04 05:55:00","599.5500","599.7500","597.6500","598.0000","84015"
"2018-10-04 05:50:00","598.1000","599.4500","596.6000","598.5500","83936"
"2018-10-04 05:45:00","598.8000","599.2000","596.9000","597.8500","107132"
"2018-10-04 05:40:00","600.2000","601.4000","599.3000","599.3500","87610"
"2018-10-04 05:35:00","599.6500","600.4500","598.8500","599.7000","57926"
"2018-10-04 05:30:00","598.6500","601.2500","598.5500","599.6000","94344"
"2018-10-04 05:25:00","600.0000","600.0000","597.5500","598.3000","59845"
"2018-10-04 05:20:00","601.4500","602.5500","598.6500","600.1000","77698"
"2018-10-04 05:15:00","599.9500","601.8500","599.0000","601.5000","46800"
"2018-10-04 05:10:00","597.5500","600.9500","596.9000","599.6500","83660"
"2018-10-04 05:05:00","597.5500","597.9500","596.4500","597.2500","41369"
"2018-10-04 05:00:00","595.5000","597.8000","595.1000","597.4500","42581"
"2018-10-04 04:55:00","597.8000","597.9000","595.5000","595.5000","53729"
"2018-10-04 04:50:00","595.9500","597.5500","595.9500","597.4000","53713"
"2018-10-04 04:45:00","594.7500","596.0000","594.2500","595.6000","51517"
"2018-10-04 04:40:00","596.1000","596.7000","594.2500","594.5000","73065"
"2018-10-04 04:35:00","596.0500","598.9000","596.0500","596.3500","110915"
"2018-10-04 04:30:00","594.5000","596.7000","593.7000","595.6000","95950"
"2018-10-04 04:25:00","596.5000","596.6000","594.2500","594.4500","68116"
"2018-10-04 04:20:00","594.0000","596.5000","594.0000","596.5000","82624"
"2018-10-04 04:15:00","595.0000","596.0000","591.0000","593.5500","178722"
"2018-10-04 04:10:00","600.5500","600.5500","594.1500","595.4500","229721"
"2018-10-04 04:05:00","603.9500","603.9500","599.6000","600.1000","162459"
"2018-10-04 04:00:00","605.7000","606.0000","602.6000","604.4500","74133"
"2018-10-04 03:55:00","605.7000","606.5000","604.7500","606.1000","42628"
